Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
56     52     108    -838.581007             0.173261       0.001091       1         YES            
56     54     110    -867.641521             0.205222       0.001088       2         YES            
56     56     112    -895.147744             0.224965       0.001095       3         YES            
56     58     114    -920.585335             0.247039       0.001103       4         YES            
56     60     116    -945.153175             0.320034       0.001121       5         YES            
56     62     118    -968.953982             0.359101       0.001134       6         YES            
56     64     120    -991.311668             0.34064        0.001125       7         YES            
56     66     122    -1013.039942            0.314433       0.001115       8         YES            
56     68     124    -1033.913017            0.294812       0.001107       9         YES            
56     70     126    -1053.432831            0.269022       0.001096       10        YES            
56     72     128    -1071.739599            0.236457       0.001084       11        YES            
56     74     130    -1089.345233            0.200073       0.001075       12        YES            
56     76     132    -1106.819761            0.164268       0.001067       13        YES            
56     78     134    -1124.037887            0.131037       0.00106        14        YES            
56     80     136    -1140.583605            0.082885       0.001052       15        YES            
56     82     138    -1156.651281            0.000998       0.001048       16        YES            
56     84     140    -1166.577988            0.101388       0.001054       17        YES            
56     86     142    -1176.651827            0.14939        0.001043       18        YES            
56     88     144    -1186.259003            0.181268       0.001063       19        YES            
56     90     146    -1194.762798            0.205783       0.001082       20        YES            
56     92     148    -1202.644524            0.238535       0.001094       21        YES            
56     94     150    -1210.56423             0.268975       0.001106       22        YES            
56     96     152    -1218.016277            0.280014       0.001112       23        YES            
56     98     154    -1225.096499            0.287734       0.001117       24        YES            
56     100    156    -1231.739828            0.294468       0.001122       25        YES            
56     102    158    -1237.599927            0.29568        0.001126       26        YES            
56     104    160    -1242.45323             0.289929       0.001127       27        YES            
56     106    162    -1246.49316             0.276196       0.001127       28        YES            
56     108    164    -1250.267514            0.25861        0.001126       29        YES            
56     110    166    -1253.974633            0.241612       0.001125       30        YES            
56     112    168    -1257.52158             0.22439        0.001124       31        YES            
56     114    170    -1260.356515            0.205509       0.001122       32        YES            
56     116    172    -1262.331907            0.179527       0.00112        33        YES            
56     118    174    -1264.443861            0.146463       0.001118       34        YES            
56     120    176    -1267.092053            0.113246       0.001117       35        YES            
56     122    178    -1270.049788            0.077092       0.001115       36        YES            
56     124    180    -1273.646005            -0.000947      0.001114       37        YES            
56     126    182    -1276.810205            -0.000144      0.001119       38        YES            
56     128    184    -1274.056923            -0.005285      0.001121       39        YES            
56     130    186    -1271.375372            0.081321       0.001137       40        YES            
56     132    188    -1268.797491            0.115579       0.00115        41        YES            
56     134    190    -1266.142625            0.143849       0.001161       42        YES            
56     136    192    -1263.258588            0.160843       0.001149       43        YES            
56     138    194    -1260.162203            0.176813       0.001164       44        YES            
