Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
56     52     108    -836.592538             0.162907       0.001077       1         YES            
56     54     110    -865.813887             0.199252       0.00107        2         YES            
56     56     112    -893.362631             0.221453       0.001082       3         NO             
56     58     114    -919.249546             0.246502       0.001086       4         YES            
56     60     116    -944.138545             0.298947       0.0011         5         YES            
56     62     118    -968.185879             0.341777       0.001114       6         YES            
56     64     120    -990.818199             0.33373        0.001109       7         YES            
56     66     122    -1012.475281            0.30909        0.001099       8         YES            
56     68     124    -1033.247026            0.283808       0.001089       9         YES            
56     70     126    -1052.99917             0.258386       0.00108        10        YES            
56     72     128    -1071.668894            0.229755       0.001071       11        YES            
56     74     130    -1089.586038            0.196019       0.001063       12        YES            
56     76     132    -1107.133201            0.160711       0.001056       13        YES            
56     78     134    -1124.237483            0.123127       0.00105        14        YES            
56     80     136    -1140.663854            0.04822        0.001042       15        YES            
56     82     138    -1156.520837            0.0            0.001          16        YES            
56     84     140    -1167.415729            0.081686       0.001045       17        YES            
56     86     142    -1178.065362            0.142948       0.001057       18        YES            
56     88     144    -1188.079854            0.174064       0.001052       19        YES            
56     90     146    -1197.348504            0.19963        0.00107        20        YES            
56     92     148    -1206.04169             0.227961       0.001083       21        YES            
56     94     150    -1214.502831            0.257483       0.001098       22        YES            
56     96     152    -1222.575205            0.274582       0.001107       23        YES            
56     98     154    -1230.180128            0.284415       0.001114       24        YES            
56     100    156    -1237.216954            0.290483       0.001119       25        YES            
56     102    158    -1243.567391            0.292126       0.001124       26        YES            
56     104    160    -1249.199412            0.287494       0.001127       27        YES            
56     106    162    -1254.271415            0.274524       0.001127       28        YES            
56     108    164    -1258.985889            0.255569       0.001127       29        YES            
56     110    166    -1263.432912            0.236773       0.001126       30        YES            
56     112    168    -1267.560447            0.218189       0.001125       31        YES            
56     114    170    -1271.28585             0.197449       0.001125       32        YES            
56     116    172    -1274.639175            0.171317       0.001124       33        YES            
56     118    174    -1277.951924            0.14019        0.001123       34        YES            
56     120    176    -1281.411461            0.106062       0.001123       35        YES            
56     122    178    -1284.891476            0.058626       0.001121       36        YES            
56     124    180    -1288.828978            0.000666       0.00112        37        YES            
56     126    182    -1291.627776            -0.000546      0.001123       38        YES            
56     128    184    -1291.1266              0.003375       0.001129       39        YES            
56     130    186    -1290.260294            0.079055       0.001143       40        YES            
56     132    188    -1289.524293            0.112354       0.001156       41        YES            
56     134    190    -1288.510291            0.134473       0.001168       42        YES            
56     136    192    -1287.211038            0.150021       0.001179       43        YES            
56     138    194    -1285.597291            0.160791       0.001189       44        YES            
