Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
56     52     108    -840.24622              0.170114       0.001077       1         YES            
56     54     110    -869.449436             0.20671        0.001073       2         YES            
56     56     112    -897.179597             0.229465       0.001084       3         YES            
56     58     114    -923.098483             0.27363        0.001094       4         YES            
56     60     116    -948.660562             0.331742       0.001113       5         YES            
56     62     118    -972.683239             0.36241        0.001123       6         YES            
56     64     120    -995.261958             0.354806       0.001118       7         YES            
56     66     122    -1016.682685            0.313867       0.001102       8         YES            
56     68     124    -1037.484828            0.288845       0.001093       9         YES            
56     70     126    -1057.258419            0.266097       0.001084       10        YES            
56     72     128    -1075.851419            0.240048       0.001076       11        YES            
56     74     130    -1093.204711            0.206365       0.001069       12        YES            
56     76     132    -1110.289714            0.167174       0.001062       13        YES            
56     78     134    -1127.157906            0.130953       0.001057       14        YES            
56     80     136    -1143.698529            0.075574       0.001051       15        YES            
56     82     138    -1160.098879            -0.000119      0.001046       16        YES            
56     84     140    -1170.146755            0.076917       0.001053       17        YES            
56     86     142    -1179.921983            0.124736       0.001034       18        YES            
56     88     144    -1189.115675            0.166089       0.001054       19        YES            
56     90     146    -1198.033812            0.203977       0.00107        20        YES            
56     92     148    -1206.952898            0.243859       0.001096       21        YES            
56     94     150    -1215.350151            0.26462        0.001105       22        YES            
56     96     152    -1223.055535            0.273599       0.001111       23        YES            
56     98     154    -1230.335427            0.277588       0.001116       24        YES            
56     100    156    -1237.199208            0.280553       0.001121       25        YES            
56     102    158    -1243.348779            0.28067        0.001125       26        YES            
56     104    160    -1248.613248            0.273215       0.001127       27        YES            
56     106    162    -1253.377994            0.257374       0.001127       28        YES            
56     108    164    -1257.958968            0.239158       0.001127       29        YES            
56     110    166    -1262.334739            0.224302       0.001128       30        YES            
56     112    168    -1266.240435            0.21001        0.00113        31        YES            
56     114    170    -1269.59972             0.192356       0.001131       32        YES            
56     116    172    -1272.664666            0.16988        0.001132       33        YES            
56     118    174    -1275.679782            0.143346       0.001133       34        YES            
56     120    176    -1278.755948            0.112002       0.001134       35        YES            
56     122    178    -1282.050848            0.062231       0.001133       36        YES            
56     124    180    -1286.468501            6e-05          0.001126       37        YES            
56     126    182    -1289.624654            -0.000506      0.001138       38        YES            
56     128    184    -1288.893781            0.006827       0.001145       39        YES            
56     130    186    -1287.862241            0.063417       0.001158       40        YES            
56     132    188    -1287.02569             0.087458       0.001169       41        YES            
56     134    190    -1285.920338            0.096305       0.00118        42        YES            
56     136    192    -1284.559325            0.09253        0.001189       43        YES            
56     138    194    -1283.06932             -0.073508      0.001199       44        YES            
