Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
56     52     108    -840.878501             0.17266        0.001079       1         YES            
56     54     110    -870.436565             0.207664       0.001082       2         YES            
56     56     112    -898.269505             0.228187       0.001084       3         YES            
56     58     114    -924.199541             0.263887       0.001092       4         YES            
56     60     116    -949.522686             0.343373       0.001118       5         YES            
56     62     118    -973.491313             0.368084       0.001125       6         YES            
56     62     118    -973.491313             0.368084       0.001125       7         ***            
56     62     118    -973.491313             0.368084       0.001125       8         ***            
56     68     124    -1037.929165            0.300222       0.001098       9         YES            
56     70     126    -1057.431498            0.269301       0.001087       10        YES            
56     72     128    -1075.808984            0.236672       0.001077       11        YES            
56     72     128    -1075.808984            0.236672       0.001077       12        ***            
56     76     132    -1110.488123            0.166288       0.001063       13        YES            
56     76     132    -1110.488123            0.166288       0.001063       14        ***            
56     80     136    -1143.294102            0.078041       0.001053       15        NO             
56     82     138    -1158.869166            -0.000859      0.001051       16        YES            
56     84     140    -1169.263267            0.092227       0.001056       17        NO             
56     86     142    -1179.561169            0.146824       0.001068       18        YES            
56     88     144    -1189.226915            0.177793       0.001078       19        NO             
56     90     146    -1198.07139             0.1999         0.00108        20        NO             
56     92     148    -1206.371254            0.229332       0.001099       21        NO             
56     94     150    -1214.481683            0.259491       0.001112       22        NO             
56     96     152    -1222.214243            0.275701       0.001121       23        YES            
56     98     154    -1229.506623            0.285617       0.001129       24        YES            
56     100    156    -1236.237502            0.291945       0.001136       25        YES            
56     102    158    -1242.25326             0.29381        0.001142       26        YES            
56     104    160    -1247.610094            0.288954       0.001145       27        YES            
56     106    162    -1252.52844             0.272295       0.001146       28        YES            
56     108    164    -1257.153125            0.251736       0.001146       29        YES            
56     110    166    -1261.511201            0.232453       0.001146       30        YES            
56     112    168    -1265.521572            0.214018       0.001147       31        YES            
56     114    170    -1269.237441            0.194353       0.001148       32        YES            
56     116    172    -1272.692018            0.171649       0.00115        33        YES            
56     118    174    -1275.974124            0.143858       0.001143       34        NO             
56     120    176    -1279.253162            0.113335       0.001152       35        YES            
56     122    178    -1282.529812            0.074699       0.001151       36        YES            
56     124    180    -1286.123817            0.0            0.001          37        YES            
56     126    182    -1288.864093            0.000906       0.001154       38        YES            
56     128    184    -1288.64119             0.001059       0.001161       39        YES            
56     130    186    -1288.42897             0.086551       0.001178       40        NO             
56     132    188    -1288.205967            0.112435       0.00119        41        NO             
56     134    190    -1287.726453            0.126657       0.001202       42        NO             
56     136    192    -1286.902085            0.130921       0.001214       43        NO             
56     138    194    -1285.816711            0.129835       0.001225       44        NO             
