Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
56     52     108    -840.874837             0.172669       0.010787       1         NO             
56     54     110    -870.437231             0.207664       0.010825       2         YES            
56     56     112    -898.269934             0.22818        0.01084        3         NO             
56     58     114    -924.200373             0.263881       0.010916       4         NO             
56     60     116    -949.522074             0.343345       0.011177       5         YES            
56     62     118    -973.490858             0.368057       0.011254       6         YES            
56     64     120    -995.931926             0.356645       0.011194       7         YES            
56     66     122    -1017.387307            0.329029       0.011086       8         YES            
56     68     124    -1037.929325            0.300198       0.010979       9         YES            
56     70     126    -1057.431423            0.269282       0.010867       10        YES            
56     72     128    -1075.807851            0.236651       0.010766       11        YES            
56     74     130    -1093.35666             0.201823       0.010689       12        YES            
56     76     132    -1110.484773            0.166248       0.010629       13        YES            
56     78     134    -1127.158365            0.128958       0.010253       14        YES            
56     80     136    -1143.2667              0.077847       0.010525       15        NO             
56     82     138    -1158.841803            -0.000861      0.010505       16        NO             
56     84     140    -1169.246824            0.09213        0.010564       17        NO             
56     86     142    -1179.563125            0.146822       0.01068        18        YES            
56     88     144    -1189.228779            0.177792       0.010783       19        NO             
56     90     146    -1198.071246            0.199885       0.010798       20        NO             
56     92     148    -1206.371664            0.22932        0.01099        21        NO             
56     94     150    -1214.481243            0.259464       0.011118       22        NO             
56     96     152    -1222.214329            0.275679       0.011214       23        YES            
56     96     152    -1222.214329            0.275679       0.011214       24        YES            
56     96     152    -1222.214329            0.275679       0.011214       25        ***            
56     96     152    -1222.214329            0.275679       0.011214       26        ***            
56     96     152    -1222.214329            0.275679       0.011214       27        ***            
56     106    162    -1252.529115            0.272272       0.011462       28        YES            
56     108    164    -1257.153945            0.251718       0.011456       29        YES            
56     110    166    -1261.511822            0.232437       0.011457       30        YES            
56     112    168    -1265.521815            0.214          0.011466       31        YES            
56     114    170    -1269.236658            0.194334       0.011482       32        YES            
56     116    172    -1272.689894            0.171627       0.011498       33        YES            
56     118    174    -1275.972841            0.143828       0.011425       34        YES            
56     120    176    -1279.247969            0.113294       0.011517       35        YES            
56     122    178    -1282.503019            0.074614       0.01151        36        YES            
56     124    180    -1286.098973            -5e-06         0.01           37        YES            
56     126    182    -1288.827654            0.000901       0.011539       38        YES            
56     126    182    -1288.827654            0.000901       0.011539       39        ***            
56     126    182    -1288.827654            0.000901       0.011539       40        ***            
56     126    182    -1288.827654            0.000901       0.011539       41        ***            
56     126    182    -1288.827654            0.000901       0.011539       42        ***            
56     126    182    -1288.827654            0.000901       0.011539       43        ***            
56     126    182    -1288.827654            0.000901       0.011539       44        ***            
