Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
56     52     108    -840.30539              0.086877       0.010642       1         YES            
56     54     110    -868.940646             0.175533       0.01076        2         YES            
56     56     112    -896.156697             0.205528       0.010803       3         YES            
56     58     114    -921.778918             0.239922       0.010867       4         YES            
56     60     116    -946.754471             0.300894       0.011037       5         YES            
56     62     118    -970.65704              0.325722       0.011112       6         YES            
56     64     120    -993.145773             0.3179         0.011025       7         YES            
56     66     122    -1014.641501            0.296715       0.010976       8         YES            
56     68     124    -1035.302326            0.274367       0.010892       9         YES            
56     70     126    -1055.014105            0.253463       0.010822       10        YES            
56     72     128    -1073.656656            0.228662       0.010754       11        YES            
56     72     128    -1073.656656            0.228662       0.010754       12        ***            
56     76     132    -1108.9535              0.152685       0.010604       13        YES            
56     78     134    -1125.964777            0.107376       0.010534       14        YES            
56     80     136    -1142.273068            -0.001491      0.010463       15        YES            
56     82     138    -1157.781793            -0.000474      0.010477       16        YES            
56     84     140    -1168.967674            0.067595       0.010506       17        YES            
56     86     142    -1179.731302            0.131424       0.010626       18        YES            
56     88     144    -1189.732868            0.166089       0.010546       19        NO             
56     88     144    -1189.732868            0.166089       0.010546       20        ***            
56     88     144    -1189.732868            0.166089       0.010546       21        ***            
56     94     150    -1215.916257            0.245782       0.010993       22        YES            
56     94     150    -1215.916257            0.245782       0.010993       23        ***            
56     98     154    -1231.54758             0.277118       0.011233       24        YES            
56     100    156    -1238.461947            0.28102        0.011289       25        YES            
56     102    158    -1244.688147            0.279079       0.011309       26        YES            
56     104    160    -1250.376158            0.271513       0.011356       27        YES            
56     106    162    -1255.687811            0.259078       0.011369       28        YES            
56     108    164    -1260.670088            0.244962       0.011379       29        YES            
56     110    166    -1265.340843            0.229829       0.011389       30        YES            
56     112    168    -1269.632903            0.212251       0.011398       31        YES            
56     114    170    -1273.650279            0.19042        0.011404       32        YES            
56     116    172    -1277.451905            0.164981       0.011408       33        YES            
56     118    174    -1281.1185              0.13703        0.011409       34        YES            
56     120    176    -1284.644775            0.10997        0.011409       35        YES            
56     122    178    -1287.802916            0.082516       0.011403       36        YES            
56     124    180    -1290.509258            -0.000245      0.011389       37        YES            
56     126    182    -1292.707784            -0.001301      0.011408       38        NO             
56     128    184    -1293.171921            0.06864        0.01152        39        YES            
56     130    186    -1293.651257            0.1153         0.011672       40        YES            
56     132    188    -1293.768179            0.137214       0.011795       41        YES            
56     134    190    -1293.544545            0.151374       0.011909       42        YES            
56     136    192    -1292.959153            0.160002       0.012015       43        YES            
56     138    194    -1292.022531            0.163123       0.012114       44        YES            
