Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
56     52     108    -840.236705             0.170086       0.010771       1         YES            
56     54     110    -869.448242             0.206696       0.010735       2         YES            
56     56     112    -897.180478             0.229451       0.010842       3         YES            
56     58     114    -923.098935             0.273609       0.010937       4         YES            
56     60     116    -948.660077             0.331717       0.011125       5         YES            
56     62     118    -972.68254              0.362381       0.011225       6         YES            
56     64     120    -995.261342             0.354775       0.01118        7         YES            
56     66     122    -1016.683479            0.313841       0.011019       8         YES            
56     68     124    -1037.485477            0.288826       0.010925       9         YES            
56     70     126    -1057.258391            0.266078       0.010842       10        YES            
56     72     128    -1075.84968             0.240029       0.010762       11        NO             
56     74     130    -1093.20274             0.206332       0.010687       12        YES            
56     76     132    -1110.287677            0.16713        0.010623       13        YES            
56     78     134    -1127.152587            0.130888       0.010571       14        YES            
56     80     136    -1143.66952             0.075354       0.010513       15        YES            
56     82     138    -1160.066712            -0.000123      0.010455       16        YES            
56     84     140    -1170.102051            0.07667        0.01053        17        YES            
56     86     142    -1179.914496            0.124675       0.010339       18        NO             
56     88     144    -1189.110548            0.16604        0.010535       19        YES            
56     90     146    -1198.031425            0.203943       0.010703       20        YES            
56     92     148    -1206.950346            0.243824       0.010959       21        YES            
56     94     150    -1215.349143            0.264597       0.01105        22        YES            
56     96     152    -1223.055386            0.273578       0.011111       23        YES            
56     98     154    -1230.335733            0.27757        0.011162       24        YES            
56     100    156    -1237.200903            0.280538       0.01121        25        YES            
56     102    158    -1243.349495            0.280654       0.01125        26        YES            
56     104    160    -1248.613598            0.273196       0.011272       27        YES            
56     106    162    -1253.37884             0.257353       0.011271       28        YES            
56     108    164    -1257.959673            0.239141       0.011271       29        YES            
56     110    166    -1262.335062            0.224286       0.011282       30        YES            
56     112    168    -1266.239863            0.209993       0.011296       31        YES            
56     114    170    -1269.598869            0.192335       0.011309       32        YES            
56     116    172    -1272.663278            0.169856       0.011323       33        YES            
56     118    174    -1275.676602            0.143313       0.011334       34        YES            
56     120    176    -1278.749515            0.111959       0.011335       35        YES            
56     122    178    -1282.028697            0.062046       0.011331       36        YES            
56     124    180    -1286.433262            5.5e-05        0.011261       37        YES            
56     126    182    -1289.586288            -0.000511      0.011378       38        YES            
56     128    184    -1288.860402            0.006814       0.011454       39        YES            
56     130    186    -1287.808624            0.063092       0.011584       40        YES            
56     132    188    -1286.99214             0.087357       0.011695       41        YES            
56     134    190    -1285.897848            0.096208       0.011798       42        YES            
56     136    192    -1284.540656            0.09246        0.011892       43        YES            
56     138    194    -1283.064692            -0.073404      0.011986       44        YES            
