 Nrows 
   198 
    Z     N          Q20                 Q30           beta2       beta3
     4     4          0.000316       0.000264019    0.000906        0.01 
     6     4          0.000693      0.0004125296     0.00137        0.01 
    12     2         -0.074669       0.000808558   -0.084237        0.01 
    14    16          -3.9e-05      0.0037127665    -1.2e-05        0.01 
    14    24          0.827609      0.0059569276    0.176778        0.01 
    46    58          2.909444      0.0446192029    0.116055        0.01 
    50    62          2.126946      0.0517477146    0.074984        0.01 
    52    60          3.483466      0.0517477146    0.122807        0.01 
    52    62          3.642959      0.0536123484    0.124697        0.01 
    52    64         -4.059615      0.0555099847   -0.134989        0.01 
    52    68         -3.651895      0.0594042642    -0.11476        0.01 
    56    64         10.797563      0.0594042642    0.339313        0.01 
    56    88          7.421899      0.0855421404    0.172116        0.01 
    56    90          8.781457      0.0879348122    0.199016        0.01 
    56    94         12.085292      0.0928191628    0.261827        0.01 
    56   102         15.247356      0.1029838925     0.30293        0.01 
    58    92         13.338719      0.0928191628    0.288983        0.01 
    58    94         14.872959      0.0953108417    0.315186        0.01 
    58    96         15.754307      0.0978355229    0.326669        0.01 
    58    98         16.409799      0.1003932065    0.333021        0.01 
    58   100         16.952621      0.1029838925     0.33681        0.01 
    58   112         15.776825       0.119221058    0.277448        0.01 
    58   114         14.434207      0.1220427606    0.248936        0.01 
    60    90         12.897182      0.0928191628    0.279417        0.01 
    60    92         15.207315      0.0953108417    0.322272        0.01 
    60    94         16.387652      0.0978355229    0.339801        0.01 
    60    96         17.193505      0.1003932065    0.348926        0.01 
    60    98         17.823137      0.1029838925    0.354105        0.01 
    60   100         18.401492      0.1056075808    0.358011        0.01 
    60   106         20.171378        0.11367666    0.369089        0.01 
    60   116         15.884464      0.1277851728     0.26365        0.01 
    62    90         14.222919      0.0953108417    0.301411        0.01 
    62    96         17.997386      0.1029838925    0.357567        0.01 
    62    98         18.608019      0.1056075808    0.362029        0.01 
    62   100         19.171518      0.1082642715    0.365349        0.01 
    62   114          19.64337      0.1277851728     0.32604        0.01 
    62   118          14.93091      0.1336595944    0.238712        0.01 
    62   122          4.204488      0.1396660256    0.064803        0.01 
    62   134         13.024643      0.1584773759    0.180682        0.01 
    64    90         14.325153      0.0978355229    0.297035        0.01 
    64    92         16.313662      0.1003932065     0.33107        0.01 
    64    94         17.412738      0.1029838925    0.345951        0.01 
    64    98         18.774284      0.1082642715    0.357779        0.01 
    66    86          8.284011      0.0953108417    0.175554        0.01 
    66    90         13.806796      0.1003932065    0.280196        0.01 
