Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
56     52     108    -840.305589             0.083643       0.001          1         YES            
56     54     110    -868.913991             0.167777       0.001          2         YES            
56     56     112    -896.124941             0.196188       0.001          3         YES            
56     58     114    -921.758626             0.227687       0.001          4         YES            
56     60     116    -946.65092              0.283238       0.001          5         YES            
56     62     118    -970.555981             0.305667       0.001          6         YES            
56     64     120    -993.078028             0.299562       0.001          7         YES            
56     66     122    -1014.589486            0.280412       0.001          8         YES            
56     68     124    -1035.247597            0.260551       0.001          9         YES            
56     70     126    -1054.949033            0.241682       0.001          10        YES            
56     72     128    -1073.593941            0.218749       0.001          11        YES            
56     74     130    -1091.449115            0.186541       0.001          12        YES            
56     76     132    -1108.933516            0.147205       0.001          13        YES            
56     78     134    -1125.958251            0.104002       0.001          14        YES            
56     80     136    -1142.287532            -0.001445      0.001          15        YES            
56     82     138    -1157.800179            -0.000466      0.001          16        YES            
56     84     138    -1168.989394            -0.000466      0.001          17        ***            
56     86     142    -1179.714588            0.126584       0.001          18        YES            
56     88     144    -1189.700569            0.160691       0.001          19        YES            
56     90     146    -1198.936897            0.181354       0.001          20        YES            
56     92     148    -1207.568478            0.202446       0.001          21        YES            
56     94     150    -1215.86763             0.231309       0.001          22        YES            
56     96     152    -1223.894965            0.250613       0.001          23        YES            
56     98     154    -1231.4006              0.25812        0.001          24        YES            
56     100    156    -1238.288517            0.26114        0.001          25        YES            
56     102    158    -1244.534196            0.259072       0.001          26        YES            
56     104    160    -1250.261404            0.251325       0.001          27        YES            
56     106    162    -1255.593656            0.239605       0.001          28        YES            
56     108    164    -1260.575698            0.226433       0.001          29        YES            
56     110    166    -1265.248841            0.21224        0.001          30        YES            
56     112    168    -1269.548427            0.195792       0.001          31        YES            
56     114    170    -1273.566571            0.17552        0.001          32        YES            
56     116    172    -1277.375555            0.151984       0.001          33        YES            
56     118    174    -1281.053584            0.126183       0.001          34        YES            
56     120    176    -1284.591953            0.101295       0.001          35        YES            
56     122    178    -1287.772045            0.076024       0.001          36        YES            
56     124    180    -1290.533457            -0.000223      0.001          37        YES            
56     126    182    -1292.735846            -0.001198      0.001          38        YES            
56     128    184    -1293.164414            0.062735       0.001          39        YES            
56     130    186    -1293.596382            0.104868       0.001          40        YES            
56     132    188    -1293.665282            0.124009       0.001          41        YES            
56     134    190    -1293.390915            0.13605        0.001          42        YES            
56     136    192    -1292.758688            0.142904       0.001          43        YES            
56     138    194    -1291.791787            0.14474        0.001          44        YES            
