Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
12     2      14     -0.583143               0.829053       4.059981       4275      YES            
14     2      16     10.581397               0.681891       5.043208       5772      YES            
18     6      24     -75.14361               0.805919       2.257081       8955      YES            
114    276    390    -2325.370192            0.613328       0.000287       9689      YES            
114    278    392    -2325.193037            0.615882       -2.1e-05       9765      YES            
114    280    394    -2324.851118            0.624279       0.244525       9870      YES            
114    282    396    -2324.307056            0.614327       -0.000107      9915      YES            
116    194    310    -2175.548193            0.612791       -0.000133      1365      YES            
116    196    312    -2184.740094            0.601277       6.5e-05        1440      YES            
116    198    314    -2193.701394            0.587107       -0.000538      1515      YES            
116    200    316    -2202.452309            0.574504       0.000296       1590      YES            
116    202    318    -2210.989666            0.565697       0.000214       1665      YES            
116    204    320    -2219.292479            0.56023        -0.000556      1740      YES            
116    274    390    -2354.92995             0.541415       -0.000246      4365      YES            
116    276    392    -2355.233833            0.593397       -9.8e-05       4439      YES            
116    278    394    -2355.391624            0.597743       -5.8e-05       4530      YES            
116    280    396    -2355.371723            0.598966       0.000214       4590      YES            
116    282    398    -2355.16704             0.598059       0.000337       4665      YES            
118    198    316    -2203.925072            0.599938       -0.000143      6765      YES            
118    200    318    -2213.153898            0.576641       -7e-06         6840      YES            
118    202    320    -2222.364858            0.554202       0.00224        6915      YES            
118    204    322    -2231.347921            0.547386       -0.000131      6990      YES            
118    206    324    -2240.038133            0.544336       0.000593       7065      YES            
118    272    390    -2382.476546            0.550783       0.252107       9585      YES            
118    274    392    -2383.189052            0.535038       0.000362       9615      YES            
118    276    394    -2383.811546            0.580214       0.000361       9689      YES            
118    278    396    -2384.153776            0.525514       -0.000169      9780      YES            
118    280    398    -2384.491306            0.515968       0.000398       9855      YES            
118    282    400    -2384.715122            0.511317       -0.00042       9915      YES            
118    284    402    -2384.802187            0.510059       0.000118       9990      YES            
120    198    318    -2212.39875             0.502926       -3.3e-05       11865     YES            
120    202    322    -2232.231471            0.542297       0.001011       12015     YES            
120    204    324    -2241.85665             0.538692       -0.000166      12090     YES            
120    206    326    -2251.168454            0.537989       0.000158       12165     YES            
120    222    342    -2312.452356            0.585256       0.313115       12825     YES            
120    272    392    -2408.957294            0.559196       0.249566       14685     YES            
120    274    394    -2410.091942            0.551417       -0.000426      14715     YES            
120    276    396    -2411.124235            0.579206       0.24961        14820     YES            
120    278    398    -2411.933288            0.579228       0.000945       14864     YES            
120    280    400    -2412.466669            0.512743       -0.000388      14940     YES            
120    282    402    -2413.081428            0.508191       7.3e-05        15015     YES            
120    284    404    -2413.541382            0.507144       0.000611       15090     YES            
