Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
56     52     108    -836.553259             0.155816       0.01           1         YES            
56     54     110    -865.762865             0.191448       0.01           2         YES            
56     56     112    -893.322831             0.211287       0.01           3         YES            
56     58     114    -919.235107             0.234236       0.01           4         YES            
56     60     116    -944.08251              0.281753       0.01           5         YES            
56     62     118    -968.09331              0.319231       0.01           6         YES            
56     64     120    -990.775501             0.312517       0.01           7         YES            
56     66     122    -1012.452354            0.291656       0.01           8         YES            
56     68     124    -1033.201979            0.26962        0.01           9         YES            
56     70     126    -1052.928353            0.2468         0.01           10        YES            
56     72     128    -1071.599674            0.220373       0.01           11        YES            
56     74     130    -1089.53885             0.188746       0.01           12        YES            
56     76     132    -1107.094369            0.155343       0.01           13        YES            
56     78     134    -1124.194767            0.119413       0.01           14        YES            
56     80     136    -1140.572105            0.044781       0.01           15        YES            
56     82     138    -1156.498409            1e-06          0.01           16        YES            
56     84     140    -1167.366394            0.079224       0.01           17        YES            
56     86     142    -1178.024775            0.138106       0.01           18        YES            
56     88     144    -1188.045218            0.168726       0.01           19        YES            
56     90     146    -1197.322039            0.191422       0.01           20        YES            
56     92     148    -1206.012002            0.216712       0.01           21        YES            
56     94     150    -1214.429865            0.242862       0.01           22        YES            
56     96     152    -1222.489875            0.25805        0.01           23        YES            
56     98     154    -1230.082202            0.266511       0.01           24        YES            
56     100    156    -1237.101588            0.271405       0.01           25        YES            
56     102    158    -1243.454044            0.272276       0.01           26        YES            
56     104    160    -1249.117212            0.267505       0.01           27        YES            
56     106    162    -1254.209238            0.255351       0.01           28        YES            
56     108    164    -1258.914802            0.237897       0.01           29        YES            
56     110    166    -1263.335771            0.22053        0.01           30        YES            
56     112    168    -1267.439997            0.203205       0.01           31        YES            
56     114    170    -1271.149733            0.183752       0.01           32        YES            
56     116    172    -1274.509309            0.159276       0.01           33        YES            
56     118    174    -1277.862785            0.130216       0.01           34        YES            
56     120    176    -1281.342826            0.098491       0.01           35        YES            
56     122    178    -1284.823795            0.054241       0.01           36        YES            
56     124    180    -1288.80537             0.000614       0.01           37        YES            
56     126    180    -1291.601294            0.000614       0.01           38        ***            
56     128    184    -1291.104306            0.003104       0.01           39        YES            
56     130    186    -1290.169079            0.072512       0.01           40        YES            
56     132    188    -1289.410981            0.102582       0.01           41        YES            
56     134    190    -1288.367046            0.121973       0.01           42        YES            
56     136    192    -1287.034859            0.135276       0.01           43        YES            
56     138    194    -1285.402331            0.144139       0.01           44        YES            
