Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
56     52     108    -840.297272             0.083511       0.01           1         YES            
56     54     110    -868.912586             0.167762       0.01           2         YES            
56     56     112    -896.124478             0.196185       0.01           3         YES            
56     58     114    -921.758132             0.227671       0.01           4         YES            
56     60     116    -946.649778             0.283219       0.01           5         YES            
56     62     118    -970.554964             0.305652       0.01           6         YES            
56     64     120    -993.077204             0.299546       0.01           7         YES            
56     66     122    -1014.588538            0.280395       0.01           8         YES            
56     68     124    -1035.24624             0.260534       0.01           9         YES            
56     70     126    -1054.947052            0.241666       0.01           10        YES            
56     72     128    -1073.591442            0.218728       0.01           11        YES            
56     74     130    -1091.447281            0.186511       0.01           12        YES            
56     76     132    -1108.93051             0.147165       0.01           13        YES            
56     78     134    -1125.944928            0.103909       0.01           14        YES            
56     80     136    -1142.274331            -0.001446      0.01           15        YES            
56     82     138    -1157.783447            -0.00046       0.01           16        YES            
56     84     140    -1168.958568            0.065505       0.01           17        YES            
56     86     142    -1179.711326            0.12656        0.01           18        YES            
56     88     144    -1189.705008            0.160683       0.01           19        YES            
56     90     146    -1198.944626            0.181338       0.01           20        YES            
56     92     148    -1207.570978            0.202439       0.01           21        YES            
56     94     150    -1215.867371            0.231297       0.01           22        YES            
56     96     152    -1223.893934            0.2506         0.01           23        YES            
56     98     154    -1231.398986            0.258109       0.01           24        YES            
56     100    156    -1238.286499            0.261129       0.01           25        YES            
56     102    158    -1244.532147            0.259059       0.01           26        YES            
56     104    160    -1250.259472            0.251312       0.01           27        YES            
56     106    162    -1255.591672            0.239593       0.01           28        YES            
56     108    164    -1260.573423            0.226421       0.01           29        YES            
56     110    166    -1265.246287            0.212227       0.01           30        YES            
56     112    168    -1269.545489            0.195778       0.01           31        YES            
56     114    170    -1273.563089            0.175505       0.01           32        YES            
56     116    172    -1277.371211            0.151966       0.01           33        YES            
56     118    174    -1281.047987            0.126164       0.01           34        YES            
56     120    176    -1284.583295            0.101278       0.01           35        YES            
56     122    178    -1287.753693            0.075999       0.01           36        YES            
56     124    180    -1290.514842            -0.000224      0.01           37        YES            
56     126    182    -1292.714408            -0.001193      0.01           38        YES            
56     128    184    -1293.149634            0.062683       0.01           39        YES            
56     130    186    -1293.590394            0.104871       0.01           40        YES            
56     132    188    -1293.661239            0.124007       0.01           41        YES            
56     134    190    -1293.387796            0.136048       0.01           42        YES            
56     136    192    -1292.756067            0.142901       0.01           43        YES            
56     138    194    -1291.789329            0.144737       0.01           44        YES            
