Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
56     52     108    -840.175451             0.16268        0.01           1         YES            
56     54     110    -869.40618              0.198157       0.01           2         YES            
56     56     112    -897.180115             0.218589       0.01           3         YES            
56     58     114    -923.089223             0.259001       0.01           4         NO             
56     60     116    -948.551426             0.310886       0.01           5         YES            
56     62     118    -972.581805             0.336674       0.01           6         YES            
56     64     120    -995.175616             0.33029        0.01           7         YES            
56     66     122    -1016.710071            0.29581        0.01           8         YES            
56     68     124    -1037.465519            0.274052       0.01           9         YES            
56     70     126    -1057.193591            0.253521       0.01           10        YES            
56     72     128    -1075.7606              0.229724       0.01           11        YES            
56     74     130    -1093.148508            0.198047       0.01           12        YES            
56     76     132    -1110.253693            0.160955       0.01           13        YES            
56     78     134    -1127.122668            0.126409       0.01           14        YES            
56     80     136    -1143.65685             0.072983       0.01           15        YES            
56     82     138    -1160.069477            -0.00012       0.01           16        YES            
56     84     140    -1170.088625            0.074223       0.01           17        YES            
56     86     142    -1179.905659            0.12212        0.01           18        NO             
56     88     144    -1189.06111             0.16058        0.01           19        NO             
56     90     146    -1197.967034            0.195373       0.01           20        NO             
56     92     148    -1206.835834            0.230593       0.01           21        YES            
56     94     150    -1215.220899            0.24905        0.01           22        YES            
56     96     152    -1222.952623            0.256674       0.01           23        YES            
56     98     154    -1230.242562            0.259939       0.01           24        YES            
56     100    156    -1237.081273            0.262238       0.01           25        YES            
56     102    158    -1243.21307             0.261737       0.01           26        YES            
56     104    160    -1248.521123            0.25421        0.01           27        YES            
56     106    162    -1253.326671            0.239345       0.01           28        YES            
56     108    164    -1257.874673            0.222477       0.01           29        YES            
56     110    166    -1262.218501            0.208541       0.01           30        YES            
56     112    168    -1266.111058            0.195009       0.01           31        YES            
56     114    170    -1269.485363            0.178325       0.01           32        YES            
56     116    172    -1272.563118            0.15722        0.01           33        YES            
56     118    174    -1275.587034            0.132456       0.01           34        YES            
56     120    176    -1278.681633            0.103415       0.01           35        YES            
56     122    178    -1282.013134            0.057218       0.01           36        YES            
56     124    180    -1286.440783            5.1e-05        0.01           37        YES            
56     126    182    -1289.595127            -0.000468      0.01           38        YES            
56     128    184    -1288.868682            0.006225       0.01           39        YES            
56     130    186    -1287.783267            0.057515       0.01           40        YES            
56     132    188    -1286.939112            0.079259       0.01           41        YES            
56     134    190    -1285.836614            0.086766       0.01           42        YES            
56     136    192    -1284.483656            0.082934       0.01           43        YES            
56     138    194    -1283.025171            -0.065454      0.01           44        YES            
